MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
11,7,0,1300-1359,4,2,32,70,SkyWest Airlines Inc.,13490,66502,686,1208249,3472966,3.42E-05,9.90E-05,1,LaGuardia,40.779,-73.876,General Mitchell Field,0,0,0,52,7.83,0.136377483,0.131108462,0.113885316,0.155307318
4,7,0,1900-1959,3,2,7,128,Allegiant Air,2127,9219,25,197188,1257616,1.33E-05,0.000107743,11,Charleston International,32.899,-80.039,Pittsburgh International,0,0,0,86,9.4,0.168819983,0.149965446,0.203724031,0.266095471
10,6,0,2000-2059,3,4,47,160,American Airlines Inc.,29960,80161,5732,3103410,11744595,9.82E-05,0.000177287,3,Chicago O'Hare International,41.978,-87.906,McCarran International,0,0,0,68,7.83,0.172082137,0.171597633,0.112162322,0.217959343
5,6,0,1000-1059,5,2,31,76,"Midwest Airline, Inc.",10452,27470,1751,1297685,1529740,1.25E-06,0.000123823,6,Philadelphia International,39.868,-75.249,Indianapolis Muni/Weir Cook,0.15,0,0,70,7.16,0.167417793,0.18593482,0.179907331,0.156042105
5,2,0,1700-1759,4,3,23,157,Delta Air Lines Inc.,11944,85579,1635,1823051,12460183,0.000144166,0.00014866,20,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,92,6.04,0.141340772,0.173145814,0.190876701,0.279891196
7,1,0,0001-0559,5,1,8,128,American Airlines Inc.,4623,79247,461,564680,11744595,9.82E-05,0.000177287,20,Louis Armstrong New Orleans International,29.991,-90.251,NONE,0,0,0,91,4.92,0.237709147,0.187867313,0.219938971,0.082786722
8,7,0,1200-1259,2,1,29,76,Endeavor Air Inc.,14476,22671,1871,1208249,1212846,0,9.35E-05,11,LaGuardia,40.779,-73.876,NONE,0,0,0,83,6.93,0.187819655,0.187867313,0.196519162,0.182100981
12,5,0,0600-0659,5,1,14,66,SkyWest Airlines Inc.,13603,70473,3768,1486066,3472966,3.42E-05,9.90E-05,9,Detroit Metro Wayne County,42.217,-83.344,NONE,0,0,0,36,4.92,0.202512534,0.187867313,0.190768997,0.081938701
3,1,0,1100-1159,2,3,10,143,Southwest Airlines Co.,4886,114119,2700,614236,13382999,6.18E-05,9.89E-05,10,San Jose International,37.363,-121.941,Los Angeles International,0,0,0,58,4.7,0.204389222,0.202485719,0.160867896,0.164644714
4,3,0,1800-1859,4,4,24,173,United Air Lines Inc.,11972,51763,1125,1823051,8501631,0.000253804,0.000228985,5,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,82,6.26,0.183222896,0.197671889,0.127615679,0.26130947
7,3,0,1400-1459,2,5,2,66,Mesa Airlines Inc.,1233,19483,84,90681,1191889,0,9.13E-05,16,Portland International Jetport,43.644,-70.304,Washington Dulles International,0,0,0,81,6.04,0.194841885,0.204572237,0.203027092,0.231523872
12,7,0,1600-1659,5,4,25,173,United Air Lines Inc.,13019,51152,1127,1823051,8501631,0.000253804,0.000228985,4,Orlando International,28.432,-81.325,Chicago O'Hare International,0.4,0,0,75,8.5,0.193808495,0.202736122,0.226980168,0.249616737
2,7,0,0800-0859,8,2,36,173,United Air Lines Inc.,16530,43512,4679,2743323,8501631,0.000253804,0.000228985,7,Stapleton International,39.774,-104.88,Minneapolis-St Paul International,0,0,0,47,7.38,0.189495755,0.247855228,0.191045263,0.13273326
6,1,0,1400-1459,1,4,6,90,Comair Inc.,2312,24179,347,197188,1245396,0,9.00E-05,5,Charleston International,32.899,-80.039,Douglas Municipal,0.69,0,0,88,7.83,0.217197924,0.254790419,0.253568181,0.26731448
3,5,0,1500-1559,3,2,29,187,American Airlines Inc.,9511,78308,4161,1297685,11744595,9.82E-05,0.000177287,7,Philadelphia International,39.868,-75.249,McCarran International,0.39,3,3.1,35,8.95,0.190791448,0.192083333,0.201711417,0.20203699
2,7,0,1200-1259,3,2,17,119,Alaska Airlines Inc.,9017,18154,4545,1960746,2884187,3.23E-05,0.000174601,11,Seattle International,47.447,-122.306,Los Angeles International,0,0,0,43,3.58,0.23309921,0.240315638,0.191045263,0.228410256
10,7,1,0800-0859,1,2,37,50,Endeavor Air Inc.,10451,21403,1675,1680928,1212846,0,9.35E-05,16,John F. Kennedy International,40.639,-73.777,Friendship International,1.41,0,0,70,11.63,0.152519894,0.177863702,0.16537086,0.099702754
9,7,0,0900-0959,2,2,11,160,American Airlines Inc.,4580,76533,552,564680,11744595,9.82E-05,0.000177287,8,Louis Armstrong New Orleans International,29.991,-90.251,Dallas Fort Worth Regional,0,0,0,92,9.62,0.15382995,0.160813309,0.126876253,0.102553906
4,4,0,2200-2259,3,8,28,50,SkyWest Airlines Inc.,26142,67082,4835,3103410,3472966,3.42E-05,9.90E-05,17,Chicago O'Hare International,41.978,-87.906,Key Field,0.28,0,0,56,16.11,0.154651265,0.187867313,0.171316644,0.217402827
8,1,0,1700-1759,2,5,13,76,Endeavor Air Inc.,4293,22671,351,404265,1212846,0,9.35E-05,10,Cleveland-Hopkins International,41.411,-81.849,Logan International,0.02,0,0,80,12.97,0.187819655,0.235674373,0.181217245,0.293617521
10,2,0,1300-1359,4,3,4,128,American Airlines Inc.,1272,80161,31,96822,11744595,9.82E-05,0.000177287,19,Truax Field,43.142,-89.337,Dallas Fort Worth Regional,0.02,0,0,50,11.86,0.172082137,0.220813026,0.135090506,0.172110493
11,5,0,0800-0859,5,2,15,182,Spirit Air Lines,8495,17350,1818,1391212,2688839,9.17E-06,0.000124651,3,Fort Lauderdale-Hollywood International,26.074,-80.152,Jacksonville International,0,0,0,89,5.82,0.12395751,0.10290093,0.153721967,0.094316995
6,5,0,1500-1559,3,4,34,50,SkyWest Airlines Inc.,9694,71188,3578,1065782,3472966,3.42E-05,9.90E-05,18,Salt Lake City International,40.784,-111.967,Peterson Field,0.01,0,0,84,14.76,0.208210409,0.187867313,0.222677771,0.292229949
8,3,0,2000-2059,1,6,61,110,Delta Air Lines Inc.,35256,91062,21837,4365661,12460183,0.000144166,0.00014866,15,Atlanta Municipal,33.641,-84.427,Dallas Love Field,0.08,0,0,95,6.71,0.168586267,0.209122807,0.221672355,0.307593661
10,5,0,1700-1759,3,5,15,110,Delta Air Lines Inc.,5593,86312,930,573075,12460183,0.000144166,0.00014866,18,Raleigh-Durham International,35.875,-78.782,Logan International,0,0,0,80,2.91,0.118414853,0.186675181,0.193713396,0.210931174
2,7,1,1500-1559,6,2,28,216,United Air Lines Inc.,10502,43512,329,955406,8501631,0.000253804,0.000228985,18,Ronald Reagan Washington National,38.852,-77.037,Stapleton International,0.12,0.8,0,39,3.36,0.189495755,0.250214225,0.191045263,0.261923216
8,5,0,0900-0959,9,2,25,187,American Airlines Inc.,14177,80820,4675,1827202,11744595,9.82E-05,0.000177287,4,Phoenix Sky Harbor International,33.436,-112.009,San Francisco International,0,0,0,105,6.26,0.228215169,0.238865004,0.211041372,0.138066596
7,1,0,0700-0759,5,1,14,132,Delta Air Lines Inc.,5978,90457,707,690385,12460183,0.000144166,0.00014866,17,Austin - Bergstrom International,30.194,-97.67,NONE,0,0,0,95,7.38,0.190218739,0.187867313,0.219938971,0.101235847
8,5,0,2000-2059,2,6,24,70,Comair Inc.,10613,24496,1386,1297685,1245396,0,9.00E-05,15,Philadelphia International,39.868,-75.249,Cincinnati/Northern Kentucky International,0,0,0,88,10.07,0.232998482,0.209341971,0.211041372,0.307593661
2,5,0,1700-1759,3,2,9,142,United Air Lines Inc.,4166,43512,421,800302,8501631,0.000253804,0.000228985,25,Portland International,45.589,-122.595,San Francisco International,0.25,0,0,46,8.72,0.189495755,0.268376488,0.236964685,0.278896496
1,2,0,1700-1759,7,3,37,132,Delta Air Lines Inc.,9288,73508,3403,1065782,12460183,0.000144166,0.00014866,18,Salt Lake City International,40.784,-111.967,Jackson Hole,0.04,0.5,0,32,3.58,0.130691015,0.187867313,0.159489434,0.229538826
5,5,0,1000-1059,3,2,41,66,SkyWest Airlines Inc.,13810,70878,3652,1486066,3472966,3.42E-05,9.90E-05,16,Detroit Metro Wayne County,42.217,-83.344,Charleston International,0,0,0,81,6.93,0.174223672,0.173309179,0.206977299,0.156042105
12,4,0,0800-0859,2,1,59,76,American Eagle Airlines Inc.,25322,26721,5416,2907365,1204766,0.000348408,0.000106867,3,Dallas Fort Worth Regional,32.894,-97.03,NONE,0,0,0,73,10.74,0.176872263,0.187867313,0.181617633,0.131552018
3,7,0,0700-0759,7,1,36,178,Spirit Air Lines,18951,17034,329,2743323,2688839,9.17E-06,0.000124651,6,Stapleton International,39.774,-104.88,NONE,0.03,1.1,3.1,6,5.82,0.131910235,0.187867313,0.191473364,0.087364398
11,1,0,0600-0659,2,1,19,76,"Midwest Airline, Inc.",5442,27026,516,573075,1529740,1.25E-06,0.000123823,11,Raleigh-Durham International,35.875,-78.782,NONE,0,0,0,70,8.5,0.114528646,0.187867313,0.152293329,0.059996763
7,3,0,1000-1059,4,3,38,143,Southwest Airlines Co.,14275,117728,5036,1827202,13382999,6.18E-05,9.89E-05,12,Phoenix Sky Harbor International,33.436,-112.009,Spokane International,0,0,0,111,7.38,0.215945077,0.101960784,0.203027092,0.143075561
6,7,1,0700-0759,6,2,45,142,United Air Lines Inc.,14546,53737,5090,1690031,8501631,0.000253804,0.000228985,25,Houston Intercontinental,29.983,-95.34,Philadelphia International,0,0,0,89,13.65,0.265472582,0.222554039,0.270709157,0.110787619
6,5,0,2100-2159,6,2,33,172,American Airlines Inc.,7008,76419,3865,1413432,11744595,9.82E-05,0.000177287,9,Miami International,25.792,-80.286,Nashville International,1.55,0,0,95,6.49,0.282515139,0.262244898,0.222677771,0.390185696
8,6,0,1700-1759,1,6,10,129,Southwest Airlines Co.,6143,114987,5671,673221,13382999,6.18E-05,9.89E-05,11,Dallas Love Field,32.847,-96.853,El Paso International,0.39,0,0,89,6.71,0.19254973,0.165067179,0.161869671,0.293617521
1,1,0,0600-0659,1,1,18,143,Southwest Airlines Co.,6118,107363,5665,673221,13382999,6.18E-05,9.89E-05,14,Dallas Love Field,32.847,-96.853,NONE,0,0,0,47,4.7,0.172437436,0.187867313,0.176996912,0.063155495
10,2,0,1500-1559,11,2,20,157,Alaska Airlines Inc.,14324,22073,1897,1908862,2884187,3.23E-05,0.000174601,12,San Francisco International,37.619,-122.375,John F. Kennedy International,0,0,0,77,10.96,0.134774543,0.127255461,0.135090506,0.196905353
9,3,0,1000-1059,6,1,17,175,Southwest Airlines Co.,4782,107436,4317,589072,13382999,6.18E-05,9.89E-05,4,William P Hobby,29.645,-95.279,NONE,0,0,0,96,9.62,0.124829468,0.187867313,0.128298127,0.111352966
7,2,0,0800-0859,4,1,51,187,American Airlines Inc.,26639,79247,13367,2907365,11744595,9.82E-05,0.000177287,5,Dallas Fort Worth Regional,32.894,-97.03,NONE,0,0,0,92,11.63,0.237709147,0.187867313,0.202011935,0.113049748
7,2,0,2200-2259,1,5,13,199,Delta Air Lines Inc.,14313,90457,5238,1486066,12460183,0.000144166,0.00014866,22,Detroit Metro Wayne County,42.217,-83.344,Atlanta Municipal,0.02,0,0,92,5.37,0.190218739,0.221415829,0.202011935,0.315019387
2,2,1,1300-1359,9,3,10,172,American Airlines Inc.,9514,70199,512,1708599,11744595,9.82E-05,0.000177287,9,Newark Liberty International,40.696,-74.172,Chicago O'Hare International,0,0,0,68,6.71,0.200843581,0.276150365,0.205745015,0.246486919
2,3,0,0800-0859,5,2,17,76,"Midwest Airline, Inc.",7168,22834,899,1413432,1529740,1.25E-06,0.000123823,4,Miami International,25.792,-80.286,Charleston International,0,0,0,79,6.71,0.155508446,0.146209386,0.231888823,0.13273326
3,6,0,1100-1159,11,2,3,181,Alaska Airlines Inc.,1245,21427,203,154082,2884187,3.23E-05,0.000174601,5,Keahole,19.739,-156.046,Metropolitan Oakland International,0,0,0,80,8.28,0.155820548,0.228948258,0.19045587,0.164644714
8,7,0,1000-1059,5,2,22,76,"Midwest Airline, Inc.",11012,28070,1939,1708599,1529740,1.25E-06,0.000123823,2,Newark Liberty International,40.696,-74.172,Detroit Metro Wayne County,0,0,0,77,11.86,0.195649816,0.181481842,0.196519162,0.153846154
4,4,0,2300-2359,8,3,20,187,American Airlines Inc.,13252,74131,1146,1903352,11744595,9.82E-05,0.000177287,10,McCarran International,36.08,-115.152,Douglas Municipal,0,0,0,78,5.82,0.204604288,0.253536041,0.171316644,0.166166542
2,1,1,1400-1459,6,2,56,142,United Air Lines Inc.,13272,43512,4621,1690031,8501631,0.000253804,0.000228985,24,Houston Intercontinental,29.983,-95.34,Fort Lauderdale-Hollywood International,0,0,0,82,9.84,0.189495755,0.226205877,0.229538784,0.259786102
2,4,1,1000-1059,3,2,7,129,Atlantic Southeast Airlines,2165,10920,59,279230,473794,0,0.000199805,11,General Mitchell Field,42.95,-87.897,Newark Liberty International,0,0,7.1,43,7.61,0.229793403,0.209048828,0.244981328,0.187484152
11,2,0,1800-1859,4,7,25,143,Southwest Airlines Co.,17358,108130,3080,2780593,13382999,6.18E-05,9.89E-05,12,Los Angeles International,33.942,-118.408,San Jose International,0,0,0,67,7.83,0.173056233,0.121492624,0.153129972,0.192616144
3,7,1,1800-1859,1,4,9,181,American Airlines Inc.,3488,78308,799,401950,11744595,9.82E-05,0.000177287,2,San Antonio International,29.533,-98.469,Dallas Fort Worth Regional,0,0,0,81,8.5,0.190791448,0.224506824,0.191473364,0.240547167
1,2,1,1900-1959,8,3,10,149,Alaska Airlines Inc.,4544,20315,59,564680,2884187,3.23E-05,0.000174601,3,Louis Armstrong New Orleans International,29.991,-90.251,San Francisco International,0.38,0,0,67,4.92,0.139866061,0.227208519,0.159489434,0.247918965
7,7,0,1800-1859,7,4,15,191,Delta Air Lines Inc.,14924,90457,6606,1581456,12460183,0.000144166,0.00014866,1,Minneapolis-St Paul International,44.886,-93.218,McCarran International,1.58,0,0,92,3.58,0.190218739,0.203575782,0.222538482,0.326392871
10,2,0,1600-1659,2,4,27,100,JetBlue Airways,13457,24795,4798,1472200,3190369,0.000160039,0.000126866,14,Logan International,42.364,-71.006,Douglas Municipal,0.03,0,0,57,4.47,0.198369062,0.162614615,0.135090506,0.217823991
5,1,0,0700-0759,4,2,34,143,Southwest Airlines Co.,14585,113709,5100,1827202,13382999,6.18E-05,9.89E-05,14,Phoenix Sky Harbor International,33.436,-112.009,Ontario International,0,0,0,86,7.83,0.248619996,0.191372549,0.193667889,0.097022059
2,6,0,0800-0859,4,1,23,175,Southwest Airlines Co.,10780,94922,3110,1823051,13382999,6.18E-05,9.89E-05,4,Orlando International,28.432,-81.325,NONE,0.03,0,0,77,7.38,0.258887292,0.187867313,0.163938839,0.13273326
7,1,0,0900-0959,5,2,58,180,Delta Air Lines Inc.,23471,90457,1104,2743323,12460183,0.000144166,0.00014866,3,Stapleton International,39.774,-104.88,Minneapolis-St Paul International,0,0,0,94,11.41,0.190218739,0.172181023,0.219938971,0.127380857
11,2,0,1500-1559,2,4,20,100,JetBlue Airways,8800,24694,144,1093478,3190369,0.000160039,0.000126866,10,Friendship International,39.176,-76.671,Logan International,0,0,0,68,3.8,0.188250751,0.156703623,0.153129972,0.169077352
3,5,0,1000-1059,2,2,42,50,SkyWest Airlines Inc.,18951,68810,3507,2743323,3472966,3.42E-05,9.90E-05,16,Stapleton International,39.774,-104.88,St George Municipal,0,0,0,47,13.2,0.17960719,0.187867313,0.201711417,0.156044805
9,3,0,1200-1259,1,4,47,129,Atlantic Southeast Airlines,14118,10882,2902,1690031,473794,0,0.000199805,11,Houston Intercontinental,29.983,-95.34,Lafayette Regional,0,0,0,92,13.42,0.212729159,0.187867313,0.128298127,0.127691963
5,3,0,0900-0959,2,2,2,66,SkyWest Airlines Inc.,1110,70878,224,124691,3472966,3.42E-05,9.90E-05,17,Albany International,42.746,-73.805,Detroit Metro Wayne County,0,0,0,67,6.93,0.174223672,0.152977732,0.180775199,0.131480537
9,7,0,1000-1059,5,1,3,70,SkyWest Airlines Inc.,2028,66731,391,204019,3472966,3.42E-05,9.90E-05,1,Eppley Airfield,41.302,-95.893,NONE,0.01,0,0,89,16.55,0.138153902,0.187867313,0.126876253,0.111352966
11,1,0,1500-1559,10,5,19,150,JetBlue Airways,13136,24694,345,1903352,3190369,0.000160039,0.000126866,6,McCarran International,36.08,-115.152,Long Beach Daugherty Field,0,0,0,80,5.37,0.188250751,0.142405063,0.152293329,0.169077352
1,6,0,1900-1959,3,5,5,140,American Airlines Inc.,5092,75506,514,642980,11744595,9.82E-05,0.000177287,20,Lambert-St. Louis International,38.747,-90.364,Dallas Fort Worth Regional,0,0,0,47,9.17,0.160843514,0.178511472,0.144176348,0.247918965
12,3,0,1800-1859,3,4,65,76,American Eagle Airlines Inc.,27188,26721,5330,3103410,1204766,0.000348408,0.000106867,0,Chicago O'Hare International,41.978,-87.906,El Paso International,0,0,0,57,8.72,0.176872263,0.186968839,0.196265165,0.280056836
11,6,0,0600-0659,2,1,11,154,United Air Lines Inc.,3207,49915,501,429725,8501631,0.000253804,0.000228985,20,Orange County,33.676,-117.867,NONE,0,0,0,85,2.46,0.140077247,0.187867313,0.13570632,0.059996763
8,1,0,1400-1459,5,2,56,66,SkyWest Airlines Inc.,15076,74087,908,1690031,3472966,3.42E-05,9.90E-05,10,Houston Intercontinental,29.983,-95.34,Salt Lake City International,0.02,0,0,91,8.28,0.172595947,0.137349731,0.181217245,0.231818577
1,1,1,1600-1659,3,4,5,129,Allegiant Air,2641,6713,15,289569,1257616,1.33E-05,0.000107743,11,Jacksonville International,30.485,-81.688,Cincinnati/Northern Kentucky International,0,0,0,51,7.16,0.21831413,0.207689259,0.176996912,0.212890346
4,6,0,0600-0659,9,1,21,187,American Airlines Inc.,7450,74131,692,1023434,11744595,9.82E-05,0.000177287,18,San Diego International Lindbergh Fl,32.733,-117.187,NONE,0,0,0,68,6.71,0.204604288,0.187867313,0.177124023,0.075131419
9,3,0,0900-0959,3,2,74,70,Comair Inc.,19380,23208,7806,2006675,1245396,0,9.00E-05,15,Douglas Municipal,35.219,-80.936,Gulfport-Biloxi International,0,0,0,95,4.92,0.151212553,0.187867313,0.128298127,0.102553906
1,5,0,0800-0859,3,2,19,143,Southwest Airlines Co.,4925,107363,4483,589072,13382999,6.18E-05,9.89E-05,21,William P Hobby,29.645,-95.279,Valley International,0.07,0,0,71,8.95,0.172437436,0.187867313,0.171722566,0.105791537
3,6,0,2000-2059,5,5,5,182,Spirit Air Lines,14450,17034,337,1208249,2688839,9.17E-06,0.000124651,3,LaGuardia,40.779,-73.876,Fort Lauderdale-Hollywood International,0,0,0,65,12.3,0.131910235,0.208122605,0.19045587,0.231677466
2,5,0,1300-1359,4,1,66,246,Delta Air Lines Inc.,28011,67273,17181,4365661,12460183,0.000144166,0.00014866,18,Atlanta Municipal,33.641,-84.427,NONE,0.01,0,0,67,15.43,0.176396664,0.187867313,0.236964685,0.246486919
5,3,0,2100-2159,2,4,20,69,"Midwest Airline, Inc.",14570,27470,2902,1208249,1529740,1.25E-06,0.000123823,13,LaGuardia,40.779,-73.876,Truax Field,0.02,0,0,69,10.07,0.167417793,0.160278746,0.180775199,0.318362359
8,4,0,2000-2059,4,4,29,191,Delta Air Lines Inc.,14476,91062,2666,1208249,12460183,0.000144166,0.00014866,1,LaGuardia,40.779,-73.876,Minneapolis-St Paul International,0,0,0,84,11.41,0.168586267,0.163081588,0.242021354,0.307593661
11,2,1,2000-2059,2,8,8,143,Southwest Airlines Co.,2550,108130,1614,259669,13382999,6.18E-05,9.89E-05,15,Hollywood-Burbank Midpoint,34.2,-118.358,Phoenix Sky Harbor International,0,0,0,37,9.17,0.173056233,0.154222766,0.153129972,0.187377975
3,7,1,1900-1959,8,1,82,234,Delta Air Lines Inc.,33799,84142,21165,4365661,12460183,0.000144166,0.00014866,17,Atlanta Municipal,33.641,-84.427,NONE,1.13,0,0,63,7.61,0.124075271,0.187867313,0.191473364,0.243701776
1,2,0,1200-1259,6,3,51,69,"Midwest Airline, Inc.",14501,24623,1055,1690031,1529740,1.25E-06,0.000123823,15,Houston Intercontinental,29.983,-95.34,LaGuardia,0.01,0,0,79,11.86,0.19658387,0.281868483,0.159489434,0.181103078
3,2,0,0900-0959,3,1,63,90,Comair Inc.,19559,24032,7717,2006675,1245396,0,9.00E-05,4,Douglas Municipal,35.219,-80.936,NONE,0,0,0,56,7.38,0.175814883,0.187867313,0.132868232,0.139154636
2,5,0,2000-2059,2,6,55,149,Delta Air Lines Inc.,28011,67273,17181,4365661,12460183,0.000144166,0.00014866,29,Atlanta Municipal,33.641,-84.427,Melbourne Regional,0,0,0,71,8.5,0.176396664,0.187867313,0.236964685,0.280369575
10,2,0,1800-1859,6,5,17,143,Southwest Airlines Co.,7903,115051,3482,1023434,13382999,6.18E-05,9.89E-05,12,San Diego International Lindbergh Fl,32.733,-117.187,Chicago Midway International,0,0,0,76,3.8,0.179322906,0.211816953,0.135090506,0.22621527
2,7,1,1700-1759,2,4,35,160,American Airlines Inc.,10714,70199,564,1581456,11744595,9.82E-05,0.000177287,20,Minneapolis-St Paul International,44.886,-93.218,Dallas Fort Worth Regional,0,0,0,73,11.41,0.200843581,0.238154355,0.191045263,0.278896496
9,5,0,2000-2059,5,4,32,157,Delta Air Lines Inc.,9468,81338,3959,1065782,12460183,0.000144166,0.00014866,27,Salt Lake City International,40.784,-111.967,San Francisco International,0.01,0,0,85,8.5,0.101805081,0.217435207,0.165247052,0.196019798
4,1,0,0001-0559,7,1,6,120,Alaska Airlines Inc.,1335,21136,1168,222594,2884187,3.23E-05,0.000174601,19,Anchorage International,61.169,-149.985,NONE,0,0,0,49,3.58,0.13232624,0.187867313,0.237971867,0.072207388
9,4,0,1200-1259,4,3,80,160,American Airlines Inc.,25530,76533,12902,2907365,11744595,9.82E-05,0.000177287,7,Dallas Fort Worth Regional,32.894,-97.03,Louis Armstrong New Orleans International,0,0,0,95,9.84,0.15382995,0.118912081,0.167321456,0.127691963
7,4,0,1900-1959,7,4,60,154,United Air Lines Inc.,29376,55374,6976,3103410,8501631,0.000253804,0.000228985,8,Chicago O'Hare International,41.978,-87.906,Southwest Florida International,0,0,0,85,4.92,0.236600959,0.207365893,0.228007181,0.352128146
10,4,1,1100-1159,6,1,27,154,United Air Lines Inc.,15277,54923,5120,1690031,8501631,0.000253804,0.000228985,9,Houston Intercontinental,29.983,-95.34,NONE,0,0,0,86,5.37,0.156376273,0.187867313,0.192619318,0.146451071
3,5,0,1600-1659,3,5,31,143,Southwest Airlines Co.,13625,114119,6207,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,74,9.62,0.204389222,0.179429004,0.201711417,0.216359437
8,6,1,1000-1059,3,3,10,100,JetBlue Airways,4650,25270,124,564680,3190369,0.000160039,0.000126866,8,Louis Armstrong New Orleans International,29.991,-90.251,Fort Lauderdale-Hollywood International,0,0,0,94,3.8,0.316662509,0.327272727,0.161869671,0.153846154
10,2,0,1700-1759,2,4,20,178,Spirit Air Lines,11393,16797,1395,1823051,2688839,9.17E-06,0.000124651,4,Orlando International,28.432,-81.325,Kansas City International,0.07,0,0,90,12.08,0.152505447,0.13556231,0.135090506,0.210931174
12,1,0,1000-1059,2,2,26,129,Atlantic Southeast Airlines,15165,10970,2627,1690031,473794,0,0.000199805,11,Houston Intercontinental,29.983,-95.34,England AFB,0,0,0,84,6.04,0.243554402,0.187867313,0.25164658,0.184210526
9,5,0,1500-1559,9,2,16,230,Frontier Airlines Inc.,6740,11895,86,1413432,1857122,0.000115726,7.13E-06,3,Miami International,25.792,-80.286,McCarran International,0.12,0,0,88,15.43,0.203524348,0.135185185,0.165247052,0.159409298
4,4,0,0800-0859,4,2,51,143,Southwest Airlines Co.,18788,110752,5499,2743323,13382999,6.18E-05,9.89E-05,14,Stapleton International,39.774,-104.88,Chicago Midway International,0,0,0,66,7.61,0.215725833,0.280587618,0.171316644,0.106597423
6,5,0,1100-1159,5,2,21,142,United Air Lines Inc.,14546,53737,5090,1690031,8501631,0.000253804,0.000228985,18,Houston Intercontinental,29.983,-95.34,Logan International,0,0,0,85,8.05,0.265472582,0.243504254,0.222677771,0.190774512
11,2,0,1300-1359,2,4,12,128,American Airlines Inc.,9644,77179,3633,1297685,11744595,9.82E-05,0.000177287,20,Philadelphia International,39.868,-75.249,Bradley International,0.1,0,0,58,13.65,0.142302374,0.125154131,0.153129972,0.155307318
10,2,0,1600-1659,10,1,24,159,JetBlue Airways,10451,24795,3440,1680928,3190369,0.000160039,0.000126866,2,John F. Kennedy International,40.639,-73.777,NONE,0,0,0,66,6.26,0.198369062,0.187867313,0.135090506,0.217823991
1,7,1,1600-1659,4,4,14,178,Spirit Air Lines,6506,15023,643,874468,2688839,9.17E-06,0.000124651,8,Tampa International,27.973,-82.535,Pittsburgh International,1.77,0,0,53,12.08,0.143968478,0.159795695,0.178567369,0.212890346
4,5,0,1500-1559,2,4,25,178,Spirit Air Lines,13252,16316,1294,1903352,2688839,9.17E-06,0.000124651,7,McCarran International,36.08,-115.152,Stapleton International,0,0,0,96,7.61,0.186516215,0.178083232,0.232425733,0.222466456
7,3,0,1400-1459,4,2,12,172,American Airlines Inc.,10124,79247,350,1065782,11744595,9.82E-05,0.000177287,9,Salt Lake City International,40.784,-111.967,Dallas Fort Worth Regional,0,0,0,95,6.71,0.237709147,0.221674613,0.203027092,0.231523872
12,2,0,2000-2059,1,3,25,129,Atlantic Southeast Airlines,11326,10970,1305,1708599,473794,0,0.000199805,11,Newark Liberty International,40.696,-74.172,Lambert-St. Louis International,0.01,0.3,1.2,38,13.2,0.243554402,0.2392296,0.199784239,0.286799901
6,7,1,2200-2259,3,6,67,143,Southwest Airlines Co.,33994,112879,3236,4365661,13382999,6.18E-05,9.89E-05,11,Atlanta Municipal,33.641,-84.427,William P Hobby,0.04,0,0,82,6.93,0.259774616,0.344399538,0.270709157,0.353859229
12,4,0,0700-0759,5,1,11,142,United Air Lines Inc.,4058,51152,68,344196,8501631,0.000253804,0.000228985,17,Port Columbus International,39.991,-82.878,NONE,0,0,0,44,8.5,0.193808495,0.187867313,0.181617633,0.108193861
9,1,0,2000-2059,3,6,62,76,Endeavor Air Inc.,13331,20800,1476,1486066,1212846,0,9.35E-05,5,Detroit Metro Wayne County,42.217,-83.344,Indianapolis Muni/Weir Cook,0.37,0,0,82,5.14,0.108946047,0.103737605,0.137111994,0.196019798
6,5,0,1700-1759,5,4,38,228,Spirit Air Lines,25390,17553,916,2907365,2688839,9.17E-06,0.000124651,1,Dallas Fort Worth Regional,32.894,-97.03,McCarran International,0,0,0,86,7.83,0.259384798,0.228774084,0.222677771,0.345016429
7,4,0,0001-0559,6,1,10,154,United Air Lines Inc.,4749,55374,286,477995,8501631,0.000253804,0.000228985,11,Kansas City International,39.298,-94.714,NONE,0,0,0,84,8.5,0.236600959,0.187867313,0.228007181,0.082786722
10,3,0,1300-1359,3,3,5,175,Southwest Airlines Co.,2213,115051,1053,220025,13382999,6.18E-05,9.89E-05,5,Albuquerque International Sunport,35.042,-106.606,Los Angeles International,0,0,0,73,6.49,0.179322906,0.13491434,0.15751081,0.172110493
